0,0.7960747778997818,
1,0.5532115550778657,
2,0.41234022333464815,
3,0.2812288023696941,
4,0.17706838262520652,
5,0.11983485953977015,
6,0.08359269700766489,
7,0.05838258658504371,
8,0.036567572191289276,
9,0.020800928401642518,
10,0.010928564132981811,
11,0.0052715419691872056,
12,0.0025717698581191506,
13,0.0013968159829333285,
14,0.0009588224003573081,
15,0.0008605019967234247,
16,0.0008927049981276565,
17,0.0008852926616388497,
18,0.0007558496521846261,
19,0.0005794517658649178,
20,0.00044702073254523174,
21,0.0003694731783963796,
22,0.0003287459880323651,
23,0.000308963397390968,
24,0.0003004325799656033,
25,0.00029770859003204567,
26,0.0002979452765856183,
27,0.00029965264404982245,
28,0.0003020395735478592,
29,0.0003046862701609654,
30,0.0003073737272989098,
31,0.00030999182194440026,
32,0.0003124657047831804,
33,0.00031477339294631336,
34,0.0003169079464176614,
35,0.00031887161625852135,
36,0.0003206712950664758,
37,0.0003223161415270226,
38,0.00032381618052134054,
39,0.0003251814895607617,
40,0.0003264217442703543,
41,0.0003275459943217369,
42,0.0003285625998283272,
43,0.00032947928344943144,
44,0.0003303032547309908,
45,0.0003310413570187938,
46,0.00033170018865049777,
47,0.00033228616461840034,
48,0.00033280550831376275,
49,0.00033326418638069826,
50,0.00033366781513956826,
51,0.0003340215710370461,
52,0.00033433013139395445,
53,0.0003345976589791332,
54,0.00033482782906269333,
55,0.0003350238856549863,
56,0.0003351887089118494,
57,0.00033532487900270256,
